accident_index,year,location_easting_osgr,location_northing_osgr,longitude,latitude,urban_or_rural_area,lad2014_code,lad2014_name,road_class,road_classcat,cas_severity,cas_mode
201032B208810,2010,533920,311430,-.0202750004827976,52.68398666381836,2,E07000140,South Holland,B,B,Serious,car/taxi
200601XD80423,2006,511230,183780,-.3974609971046448,51.54191589355469,1,E09000009,Ealing,B,B,Serious,car/taxi
200837G025761,2008,619110,244070,1.194296956062317,52.05163192749023,1,E07000202,Ipswich,C,B,Serious,pedestrian
2017360255884,2017,598079,287735,.913581,52.451666,2,E07000143,Breckland,B,B,Serious,car/taxi
2013440391916,2013,478324,161634,-.8767459988594055,51.34834289550781,2,E07000089,Hart,B,B,Serious,car/taxi
201301PY20613,2013,544120,163400,.0682260021567345,51.35134887695313,2,E09000006,Bromley,C,B,Serious,car/taxi
2005360031292,2005,619300,314210,1.242885947227478,52.6811408996582,2,E07000144,Broadland,C,B,Serious,car/taxi
2015300013082,2015,418040,346880,-1.732529044151306,53.01891708374023,2,E07000035,Derbyshire Dales,B,B,Serious,car/taxi
200614F031606,2006,435180,390210,-1.472265958786011,53.40752792358398,1,E08000019,Sheffield,C,B,Serious,car/taxi
200622GA43230,2006,370540,312270,-2.437479019165039,52.7072639465332,2,E06000020,Telford and Wrekin,B,B,Serious,motorcycle
200504D000705,2005,352350,430300,-2.724380016326904,53.76685333251953,1,E07000123,Preston,B,B,Serious,pedestrian
2013100714013,2013,432988,565611,-1.486044049263,54.98403167724609,1,E08000023,South Tyneside,B,B,Serious,cyclist
200532D057305,2005,497580,371370,-.5396170020103455,53.23039627075195,1,E07000138,Lincoln,B,B,Serious,pedestrian
200854ET24308,2008,385810,160420,-2.205131053924561,51.34263229370117,1,E06000054,Wiltshire,B,B,Serious,pedestrian
201230D000581,2012,447770,333200,-1.291378021240234,52.89411163330078,1,E07000036,Erewash,B,B,Serious,pedestrian
200842I052502,2008,589770,198710,.7420589923858643,51.65508270263672,2,E07000074,Maldon,B,B,Serious,car/taxi
200730B000353,2007,413550,373190,-1.798359990119934,53.25553131103516,2,E07000035,Derbyshire Dales,B,B,Serious,car/taxi
2015030002013,2015,299780,528030,-3.554270029067993,54.63740158081055,1,E07000026,Allerdale,B,B,Serious,pedestrian
201350KA2A011,2013,331929,94120,-2.96615195274353,50.74261856079102,2,E07000040,East Devon,B,B,Serious,motorcycle
2010120179097,2010,422300,455350,-1.661344051361084,53.99371337890625,2,E07000165,Harrogate,C,B,Serious,motorcycle
201520K013665,2015,402900,287960,-1.958719968795776,52.48954772949219,1,E08000028,Sandwell,B,B,Serious,other
201106P048686,2011,393699,416421,-2.096792936325073,53.64425277709961,1,E08000005,Rochdale,C,B,Serious,pedestrian
200606B061957,2006,383590,395950,-2.248627901077271,53.46002960205078,1,E08000003,Manchester,B,B,Serious,car/taxi
201034TS80160,2010,478370,252700,-.8555740118026733,52.16697311401367,2,E07000155,South Northamptonshire,C,B,Fatal,car/taxi
2005070503973,2005,354140,374320,-2.689016103744507,53.26387023925781,2,E06000050,Cheshire West and Chester,B,B,Serious,car/taxi
201431C141314,2014,455264,343726,-1.178205013275146,52.98800659179688,1,E06000018,Nottingham,B,B,Serious,bus
20093102D2927,2009,455560,324960,-1.176998972892761,52.81929779052734,2,E07000176,Rushcliffe,C,B,Serious,car/taxi
2005070500966,2005,389920,378950,-2.152743101119995,53.30738067626953,2,E06000049,Cheshire East,B,B,Serious,car/taxi
200543P368065,2005,452590,205810,-1.239626049995422,51.74848175048828,1,E07000178,Oxford,B,B,Serious,cyclist
2013360075090,2013,624900,313590,1.325160026550293,52.67328262329102,2,E07000144,Broadland,B,B,Serious,car/taxi
2006350390706,2006,510220,278200,-.3817349970340729,52.39070510864258,2,E07000011,Huntingdonshire,B,B,Serious,motorcycle
2016530072794,2016,364180,203862,-2.518731117248535,51.73186874389648,2,E07000080,Forest of Dean,C,B,Serious,car/taxi
2005555E05908,2005,417480,93110,-1.753672957420349,50.73727416992188,1,E07000048,Christchurch,B,B,Serious,pedestrian
201101TB01338,2011,513670,186410,-.3614419996738434,51.56506729125977,1,E09000015,Harrow,C,B,Serious,pedestrian
2017030184590,2017,348633,550542,-2.80148,54.847042,2,E07000028,Carlisle,C,B,Serious,car/taxi
200720D288903,2007,408900,286250,-1.870409965515137,52.47407913208008,1,E08000025,Birmingham,B,B,Serious,pedestrian
2017430157133,2017,492915,176510,-.6633869999999999,51.479928,1,E06000040,Windsor and Maidenhead,B,B,Serious,motorcycle
200630A000509,2006,433680,343130,-1.499780058860779,52.98443603515625,2,E07000032,Amber Valley,B,B,Serious,car/taxi
201032D026610,2010,495000,388180,-.5732269883155823,53.38191986083984,2,E07000142,West Lindsey,B,B,Serious,car/taxi
2005030003741,2005,302020,529170,-3.519990921020508,54.64810180664063,1,E07000026,Allerdale,C,B,Serious,car/taxi
2008520802380,2008,374400,178180,-2.370229959487915,51.50192260742188,2,E06000025,South Gloucestershire,B,B,Fatal,car/taxi
200720J054102,2007,389530,283740,-2.155503988265991,52.45148468017578,1,E08000027,Dudley,B,B,Serious,pedestrian
2008350362908,2008,529510,304070,-.0883620008826256,52.61893081665039,2,E06000031,Peterborough,B,B,Fatal,motorcycle
2015160A01171,2015,521682,410135,-.1638199985027313,53.57371139526367,2,E06000012,North East Lincolnshire,B,B,Serious,car/taxi
2012233071712,2012,438392,251988,-1.440130949020386,52.164794921875,2,E07000221,Stratford-on-Avon,B,B,Serious,car/taxi
2017420187262,2017,597938,223913,.874324,51.878652,1,E07000071,Colchester,B,B,Serious,pedestrian
201422G404312,2014,363950,310710,-2.534842014312744,52.69284057617188,2,E06000020,Telford and Wrekin,B,B,Serious,motorcycle
2017220194230,2017,340823,310340,-2.876896,52.687516,2,E06000051,Shropshire,B,B,Fatal,motorcycle
2008230896903,2008,428650,291000,-1.579239964485168,52.51610565185547,2,E07000218,North Warwickshire,C,B,Serious,motorcycle
200911NG02829,2009,422500,549920,-1.651150941848755,54.84360885620117,2,E06000047,County Durham,B,B,Serious,car/taxi
201211SA09962,2012,415805,522549,-1.75688099861145,54.59789276123047,2,E06000047,County Durham,C,B,Serious,cyclist
2015300013553,2015,426870,378940,-1.598222970962524,53.30672836303711,2,E07000035,Derbyshire Dales,B,B,Serious,car/taxi
200706G077283,2007,394830,397620,-2.079368114471436,53.47527313232422,1,E08000008,Tameside,B,B,Serious,cyclist
201145WA65167,2011,510590,138350,-.4207830131053925,51.13369369506836,2,E07000216,Waverley,C,B,Serious,car/taxi
200843P188068,2008,443850,209620,-1.365739941596985,51.78348541259766,2,E07000181,West Oxfordshire,B,B,Serious,cyclist
201542I311709,2015,567666,202225,.4244889914989471,51.6937370300293,2,E07000070,Chelmsford,B,B,Serious,motorcycle
2008460165004,2008,563250,172880,.3470650017261505,51.43135070800781,1,E07000109,Gravesham,B,B,Serious,pedestrian
201314K169013,2013,431937,388675,-1.52120304107666,53.39393615722656,1,E08000019,Sheffield,B,B,Serious,pedestrian
2016370142312,2016,586086,265886,.7269219756126404,52.25922012329102,2,E07000204,St Edmundsbury,B,B,Serious,car/taxi
2007122650158,2007,444230,460480,-1.326115012168884,54.03841018676758,2,E07000165,Harrogate,B,B,Serious,car/taxi
201043N172100,2010,480120,214000,-.8390259742736816,51.81884765625,2,E07000004,Aylesbury Vale,C,B,Serious,cyclist
2012530207467,2012,399180,233125,-2.013367891311646,51.99652862548828,2,E07000083,Tewkesbury,B,B,Fatal,car/taxi
20161336I0056,2016,443855,411779,-1.337224960327148,53.60050201416016,2,E08000036,Wakefield,B,B,Serious,car/taxi
200901HT20787,2009,535030,181640,-.0552770011126995,51.51749420166016,1,E09000030,Tower Hamlets,C,B,Serious,motorcycle
2016210138965,2016,388045,350183,-2.178355932235718,53.0484733581543,1,E06000021,Stoke-on-Trent,B,B,Serious,motorcycle
201132E389811,2011,533340,387540,.0025810000952333,53.36789321899414,1,E07000137,East Lindsey,C,B,Serious,car/taxi
201042I190406,2010,558620,178560,.2830629944801331,51.48369598388672,1,E06000034,Thurrock,B,B,Serious,cyclist
2016200129853,2016,416426,274115,-1.758743047714233,52.36445999145508,2,E08000029,Solihull,B,B,Serious,car/taxi
201050GT3D011,2010,172710,45010,-5.190422058105469,50.26116180419922,2,E06000052,Cornwall,C,B,Serious,car/taxi
2007460147470,2007,573270,155270,.4824999868869781,51.27017974853516,1,E07000110,Maidstone,C,B,Serious,motorcycle
2014170S21934,2014,445315,524262,-1.299883008003235,54.61150741577148,1,E06000004,Stockton-on-Tees,C,B,Serious,pedestrian
2012070326405,2012,347580,368650,-2.786421060562134,53.21229934692383,2,E06000050,Cheshire West and Chester,C,B,Serious,car/taxi
201522G503454,2015,369070,277970,-2.45600700378418,52.39886474609375,2,E06000051,Shropshire,B,B,Serious,motorcycle
200501YE81078,2005,534990,195670,-.0504640005528927,51.64358520507813,1,E09000010,Enfield,C,B,Serious,pedestrian
200932B220509,2009,499490,338630,-.5211330056190491,52.93583679199219,2,E07000141,South Kesteven,C,B,Serious,car/taxi
2017420209684,2017,552185,221426,.209128,51.870659,2,E07000077,Uttlesford,B,B,Serious,motorcycle
201105AA02855,2011,329310,392410,-3.065263032913208,53.4237174987793,1,E08000015,Wirral,B,B,Serious,car/taxi
2010070319863,2010,383110,356930,-2.253771066665649,53.10927200317383,1,E06000049,Cheshire East,C,B,Serious,car/taxi
2012331205543,2012,458735,304150,-1.13360595703125,52.63190460205078,1,E06000016,Leicester,C,B,Serious,pedestrian
20054100K0750,2005,535630,204050,-.037967000156641,51.71873474121094,1,E07000095,Broxbourne,B,B,Serious,car/taxi
200801JI70423,2008,553860,188980,.2191140055656433,51.57863235473633,1,E09000016,Havering,C,B,Serious,motorcycle
2015548279915,2015,393569,132987,-2.09321403503418,51.09615325927734,2,E06000054,Wiltshire,B,B,Serious,car/taxi
201101TA01847,2011,535290,184550,-.050415001809597,51.54358291625977,1,E09000012,Hackney,C,B,Serious,cyclist
2014471405117,2014,480875,97218,-.8545060157775879,50.76885223388672,2,E07000225,Chichester,B,B,Serious,pedestrian
2008360045708,2008,606140,296770,1.037642955780029,52.52973937988281,2,E07000143,Breckland,B,B,Serious,car/taxi
2014450016386,2014,523191,161621,-.2327730059623718,51.34027862548828,1,E07000208,Epsom and Ewell,C,B,Fatal,car/taxi
2017220194822,2017,405171,249418,-1.925845,52.143043,2,E07000238,Wychavon,B,B,Serious,car/taxi
2013471301788,2013,558377,98219,.2442940026521683,50.76188278198242,2,E07000061,Eastbourne,B,B,Serious,light goods
201106P043384,2011,389824,412521,-2.155281066894531,53.60913848876953,1,E08000005,Rochdale,B,B,Serious,pedestrian
201232B080812,2012,531640,341340,-.0419390015304089,52.95326995849609,1,E07000136,Boston,B,B,Serious,cyclist
201506N004058,2015,379600,411180,-2.309708118438721,53.5967903137207,1,E08000002,Bury,B,B,Serious,motorcycle
2009030000659,2009,304810,502190,-3.46804404258728,54.40624618530273,2,E07000029,Copeland,B,B,Serious,motorcycle
2009100308509,2009,419460,608610,-1.694491982460022,55.37112808227539,2,E06000057,Northumberland,C,B,Serious,pedestrian
201350BL2L015,2013,222476,80673,-4.509864807128906,50.59864807128906,2,E06000052,Cornwall,C,B,Serious,pedestrian
201643W204056,2016,471479,166553,-.9725250005722046,51.39301300048828,2,E06000041,Wokingham,B,B,Serious,motorcycle
200937G027647,2009,615230,254190,1.144186973571777,52.14400100708008,2,E07000203,Mid Suffolk,B,B,Serious,car/taxi
2017010011748,2017,512140,185620,-.383753,51.558326,1,E09000017,Hillingdon,C,B,Serious,pedestrian
200650C24M525,2006,281330,125240,-3.693135023117065,51.01420211791992,2,E07000043,North Devon,B,B,Fatal,motorcycle
200843P118058,2008,451850,216410,-1.248762011528015,51.84384536743164,2,E07000177,Cherwell,B,B,Serious,car/taxi
200930B000385,2009,421380,364490,-1.681574940681458,53.17707443237305,2,E07000035,Derbyshire Dales,C,B,Serious,pedestrian
201304CA13035,2013,353405,413974,-2.705918073654175,53.62021636962891,2,E07000118,Chorley,B,B,Serious,car/taxi
20114100G0318,2011,528230,228270,-.1360650062561035,51.9381217956543,2,E07000099,North Hertfordshire,C,B,Serious,car/taxi
2009070313196,2009,359230,392440,-2.615048885345459,53.42715454101563,2,E06000007,Warrington,C,B,Serious,car/taxi
2006440482647,2006,447710,128580,-1.320675015449524,51.05452728271484,1,E07000094,Winchester,B,B,Serious,motorcycle
2009470900140,2009,578760,110440,.5389750003814697,50.86576080322266,1,E07000062,Hastings,B,B,Serious,car/taxi
201145GU63090,2011,510530,156870,-.4159370064735413,51.30017471313477,2,E07000209,Guildford,C,B,Serious,car/taxi
2006530189281,2006,380610,212970,-2.282702922821045,51.81497573852539,1,E07000082,Stroud,B,B,Serious,motorcycle
2008530195814,2008,376850,195090,-2.336052894592285,51.65407180786133,2,E07000082,Stroud,B,B,Serious,motorcycle
2016076072543,2016,373507,355139,-2.395653009414673,53.09250259399414,2,E06000049,Cheshire East,B,B,Serious,motorcycle
2017420193828,2017,577359,223460,.575458,51.881501,1,E07000067,Braintree,B,B,Serious,car/taxi
20054100A1009,2005,549500,221970,.1703940033912659,51.87621688842773,1,E07000242,East Hertfordshire,B,B,Serious,motorcycle
201606P014542,2016,392988,415077,-2.10605001449585,53.63193893432617,1,E08000005,Rochdale,C,B,Serious,motorcycle
20105500D0792,2010,401080,100970,-1.9860600233078,50.8082160949707,2,E07000049,East Dorset,B,B,Serious,car/taxi
200504DF05036,2005,354770,429890,-2.687608957290649,53.76338577270508,1,E07000123,Preston,B,B,Serious,bus
201501XH30533,2015,511480,187100,-.3928219974040985,51.57175827026367,1,E09000017,Hillingdon,C,B,Serious,car/taxi
2010360056563,2010,549060,312780,.2041399925947189,52.69216537475586,2,E07000146,King's Lynn and West Norfolk,C,B,Serious,car/taxi
201104CK11094,2011,345442,408394,-2.825314044952393,53.56929779052734,2,E07000127,West Lancashire,B,B,Serious,car/taxi
201506L096928,2015,365680,400540,-2.518853902816772,53.50042724609375,1,E08000010,Wigan,B,B,Fatal,pedestrian
2015350120415,2015,559990,291170,.3552510142326355,52.49497604370117,2,E07000009,East Cambridgeshire,C,B,Serious,other
201242I152805,2012,588590,186230,.7183160185813904,51.54339218139648,1,E06000033,Southend-on-Sea,B,B,Serious,cyclist
2016350010616,2016,554040,280450,.2644290030002594,52.39997482299805,1,E07000009,East Cambridgeshire,C,B,Serious,car/taxi
2011521104836,2011,376900,159520,-2.332990884780884,51.33424758911133,2,E06000022,Bath and North East Somerset,B,B,Serious,car/taxi
2007470709135,2007,531690,108680,-.1301220059394836,50.86257171630859,1,E06000043,Brighton and Hove,C,B,Serious,cyclist
2015331505330,2015,458485,306135,-1.136955976486206,52.64980316162109,2,E06000016,Leicester,B,B,Serious,car/taxi
200854EH07908,2008,417490,170460,-1.749807000160217,51.43282318115234,2,E06000054,Wiltshire,C,B,Serious,car/taxi
2011130001198,2011,409970,438830,-1.84994900226593,53.84561538696289,2,E08000032,Bradford,B,B,Serious,car/taxi
2010350966510,2010,545260,306810,.1453270018100739,52.63956451416016,2,E07000010,Fenland,C,B,Serious,car/taxi
200914K178909,2009,434600,385870,-1.481464028358459,53.36855697631836,1,E08000019,Sheffield,C,B,Serious,pedestrian
2007230797312,2007,439050,287440,-1.426403999328613,52.48345947265625,1,E07000219,Nuneaton and Bedworth,B,B,Fatal,car/taxi
201443P113084,2014,470968,181878,-.9782999753952026,51.53130722045898,2,E07000179,South Oxfordshire,B,B,Serious,cyclist
2008230895927,2008,435870,288770,-1.473086953163147,52.49563217163086,2,E07000219,Nuneaton and Bedworth,B,B,Fatal,pedestrian
201245WO70457,2012,506330,161090,-.4749009907245636,51.33890914916992,1,E07000217,Woking,C,B,Serious,motorcycle
2005130034205,2005,432580,419330,-1.508352041244507,53.66942977905273,1,E08000036,Wakefield,B,B,Fatal,pedestrian
200522EG33934,2005,347100,265660,-2.776962041854858,52.2864875793457,2,E06000019,"Herefordshire, County of",B,B,Serious,light goods
2016500152563,2016,209093,60419,-4.687273979187012,50.41196823120117,2,E06000052,Cornwall,B,B,Serious,car/taxi
2015471505456,2015,480203,108398,-.8615930080413818,50.86952972412109,2,E07000225,Chichester,B,B,Serious,motorcycle
2014100186914,2014,424743,564158,-1.615005016326904,54.97145080566406,1,E08000021,Newcastle upon Tyne,B,B,Serious,pedestrian
2016220080348,2016,368584,308959,-2.46471095085144,52.67707443237305,2,E06000020,Telford and Wrekin,B,B,Serious,cyclist
2010120037490,2010,455670,468660,-1.149948954582214,54.11081695556641,2,E07000164,Hambleton,C,B,Serious,car/taxi
201350KE2E012,2013,303217,84101,-3.370351076126099,50.64846038818359,2,E07000040,East Devon,B,B,Serious,cyclist
201154EN00611,2011,399700,171150,-2.005722999572754,51.43929290771484,1,E06000054,Wiltshire,C,B,Serious,motorcycle
2016520607634,2016,345538,141654,-2.779094934463501,51.1710090637207,2,E07000187,Mendip,B,B,Serious,pedestrian
201414A086214,2014,458050,403400,-1.125841021537781,53.5240592956543,1,E08000017,Doncaster,C,B,Serious,pedestrian
2007530191384,2007,380380,208310,-2.285773992538452,51.7730712890625,2,E07000082,Stroud,B,B,Serious,car/taxi
2007440587553,2007,447130,131690,-1.328544974327087,51.08254241943359,2,E07000094,Winchester,B,B,Serious,car/taxi
201550JH2H003,2015,287799,51236,-3.578418016433716,50.35031509399414,2,E07000044,South Hams,B,B,Serious,motorcycle
201201TA00144,2012,540190,186020,.0207850001752377,51.55559921264648,1,E09000031,Waltham Forest,B,B,Serious,pedestrian
2012360064760,2012,620180,308670,1.252185940742493,52.63106155395508,1,E07000148,Norwich,C,B,Serious,pedestrian
200637B026203,2006,591270,244780,.789205014705658,52.06830978393555,2,E07000200,Babergh,B,B,Serious,car/taxi
200601TE09079,2006,513450,182120,-.3659969866275787,51.52655410766602,1,E09000009,Ealing,C,B,Fatal,bus
2008218015884,2008,407090,343870,-1.895830035209656,52.99209594726563,2,E07000198,Staffordshire Moorlands,C,B,Serious,car/taxi
2006350352706,2006,514800,301910,-.3062930107116699,52.60282516479492,2,E06000031,Peterborough,C,B,Serious,cyclist
2013440276819,2013,422704,96356,-1.679445028305054,50.76628494262695,2,E07000091,New Forest,B,B,Serious,motorcycle
200811SK14688,2008,428330,521660,-1.563107967376709,54.58935546875,2,E06000047,County Durham,B,B,Serious,cyclist
200901SX20341,2009,524610,194230,-.2009100019931793,51.63303756713867,2,E09000003,Barnet,C,B,Serious,car/taxi
2007460144220,2007,589800,127540,.7045869827270508,51.01584243774414,2,E07000105,Ashford,B,B,Serious,motorcycle
2015350158515,2015,527500,290310,-.1233469992876053,52.49580383300781,2,E07000010,Fenland,C,B,Serious,car/taxi
2012070309942,2012,362090,368580,-2.569149017333984,53.21290588378906,2,E06000050,Cheshire West and Chester,C,B,Serious,car/taxi
2017160188643,2017,502503,458233,-.437366,54.009968,1,E06000011,East Riding of Yorkshire,B,B,Serious,motorcycle
2014074065413,2014,342461,361961,-2.861860036849976,53.15164947509766,2,E06000050,Cheshire West and Chester,B,B,Serious,cyclist
